"p1","p2","p3","p4","p5","p6","N1","N2","N3","N4","N5","N6"
0.964503633652369,0.796372903162753,0.913981795768295,0.964780119699155,0.972411296000153,0.946996618668635,1500.04052756521,36396.4114344424,18351.2710820634,8650.36320695671,4377.20374024085,1055.62916097334
0.239537343079686,0.982321391505941,0.993590464615472,0.925261021390448,0.838226696589879,0.839310624943408,26.7957806811462,168.227290673823,145.480186645397,78.3082110597827,2414.61062814406,669.844919886413
0.0527927237433182,0.986186501383017,0.994399074296318,0.856187805223799,0.443332839159416,0.394888637446046,24.5591086009815,2482.88187157727,1262.99470950843,685.879016443899,516.982798290119,132.212127831373
0.155569160341322,0.823630861538132,0.559404493724993,0.827925246807977,0.864088165050757,0.86933573603216,858.353542763867,1892.10602974061,1521.75076181104,724.08573534605,309.896688168517,69.7323851564784
0.0232883862291156,0.131260868800648,0.661935645897121,0.879603028944174,0.909561165288427,0.915978392895736,23298.1622159708,12752.517621713,7575.01523344213,4066.71023185357,1622.12767008747,358.342320714473
0.00243048798440695,0.244249618555123,0.387620302329579,0.288186801513843,0.610961541479484,0.540857825763043,227.422783674691,207.847028533063,199.125731710771,1634.9876430366,791.949189175746,232.414168023007
0.207322113825186,0.99031885808804,0.997547143461443,0.997869255920296,0.996636423044247,0.995501350587252,44.74565408238,2024.74727180469,28895.1359327099,15378.4036938214,5961.47621676424,1303.96328414779
0.423309508985701,0.996060525821478,0.997991533855112,0.98041419561263,0.630911728083716,0.721379958441596,46.9305205715811,47964.1581630535,24090.9427316406,11130.6198404666,6867.48542144795,1659.18020216159
0.163938854157581,0.749478337370664,0.857980620581618,0.937253499043893,0.750921067366217,0.76514119867278,122104.423064552,58243.0829578209,26834.8091921276,13927.5712491102,6785.3569322752,1570.54941150046
0.154258497717606,0.92242677394386,0.974172220111086,0.986334953125187,0.990837684396318,0.994642142022727,218.305739153946,61763217.2124411,31056823.8404052,13484080.4624959,4938228.8035347,1059798.36187712
0.0873161683228466,0.575849478657481,0.926949808517049,0.931570247808662,0.925700398122965,0.915727343390012,232.069995165117,111.332658409222,1373.37928333782,755.192406664819,346.224227018402,79.7168681994245
0.348500534728772,0.893472923157159,0.950265657907693,0.980339329374934,0.8968250780997,0.91326078515827,464.337097513915,1798.13060081499,13197.7980473558,6891.42308626167,2921.74357345759,655.629728195804
0.0034118050455447,0.442268023323198,0.689479006020219,0.386417542625978,0.366759436915275,0.497325747096173,70446.096457666,41800.9696062482,19397.4266086297,47025.3627709762,21957.3306964893,5104.38108120825
0.539553327857246,0.851030902725027,0.923451496255768,0.978110060202024,0.983042658153954,0.980225441857193,7979.71153541378,4039.49300340469,3770.98098315484,3026.13803550023,1258.24054679696,281.423608753844
